OrderID	CustomerID	EmployeeID	OrderDate	RequiredDate	ShippedDate	ShipVia	Freight	ShipName	ShipAddress	ShipCity	ShipRegion	ShipPostalCode	ShipCountry
I:10354	S:PERIC	I:8	T:1996-11-14T00:00:00	T:1996-12-12T00:00:00	T:1996-11-20T00:00:00	I:3	F:53.8	S:Pericles Comidas clásicas	S:Calle Dr. Jorge Cash 321	S:México D.F.	~N~	S:05033	S:Mexico
I:10359	S:SEVES	I:5	T:1996-11-21T00:00:00	T:1996-12-19T00:00:00	T:1996-11-26T00:00:00	I:3	F:288.43	S:Seven Seas Imports	S:90 Wadhurst Rd.	S:London	~N~	S:OX15 4NB	S:UK
I:10364	S:EASTC	I:1	T:1996-11-26T00:00:00	T:1997-01-07T00:00:00	T:1996-12-04T00:00:00	I:1	F:71.97	S:Eastern Connection	S:35 King George	S:London	~N~	S:WX3 6FW	S:UK
I:10365	S:ANTON	I:3	T:1996-11-27T00:00:00	T:1996-12-25T00:00:00	T:1996-12-02T00:00:00	I:2	F:22	S:Antonio Moreno Taquería	S:Mataderos  2312	S:México D.F.	~N~	S:05023	S:Mexico
I:10366	S:GALED	I:8	T:1996-11-28T00:00:00	T:1997-01-09T00:00:00	T:1996-12-30T00:00:00	I:2	F:10.14	S:Galería del gastronómo	S:Rambla de Cataluña, 23	S:Barcelona	~N~	S:8022	S:Spain
I:10367	S:VAFFE	I:7	T:1996-11-28T00:00:00	T:1996-12-26T00:00:00	T:1996-12-02T00:00:00	I:3	F:13.55	S:Vaffeljernet	S:Smagsloget 45	S:Århus	~N~	S:8200	S:Denmark
I:10368	S:ERNSH	I:2	T:1996-11-29T00:00:00	T:1996-12-27T00:00:00	T:1996-12-02T00:00:00	I:2	F:101.95	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10370	S:CHOPS	I:6	T:1996-12-03T00:00:00	T:1996-12-31T00:00:00	T:1996-12-27T00:00:00	I:2	F:1.17	S:Chop-suey Chinese	S:Hauptstr. 31	S:Bern	~N~	S:3012	S:Switzerland
I:10374	S:WOLZA	I:1	T:1996-12-05T00:00:00	T:1997-01-02T00:00:00	T:1996-12-09T00:00:00	I:3	F:3.94	S:Wolski Zajazd	S:ul. Filtrowa 68	S:Warszawa	~N~	S:01-012	S:Poland
I:10377	S:SEVES	I:1	T:1996-12-09T00:00:00	T:1997-01-06T00:00:00	T:1996-12-13T00:00:00	I:3	F:22.21	S:Seven Seas Imports	S:90 Wadhurst Rd.	S:London	~N~	S:OX15 4NB	S:UK
I:10378	S:FOLKO	I:5	T:1996-12-10T00:00:00	T:1997-01-07T00:00:00	T:1996-12-19T00:00:00	I:3	F:5.44	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10382	S:ERNSH	I:4	T:1996-12-13T00:00:00	T:1997-01-10T00:00:00	T:1996-12-16T00:00:00	I:1	F:94.77	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10384	S:BERGS	I:3	T:1996-12-16T00:00:00	T:1997-01-13T00:00:00	T:1996-12-20T00:00:00	I:3	F:168.64	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10387	S:SANTG	I:1	T:1996-12-18T00:00:00	T:1997-01-15T00:00:00	T:1996-12-20T00:00:00	I:2	F:93.63	S:Santé Gourmet	S:Erling Skakkes gate 78	S:Stavern	~N~	S:4110	S:Norway
I:10388	S:SEVES	I:2	T:1996-12-19T00:00:00	T:1997-01-16T00:00:00	T:1996-12-20T00:00:00	I:1	F:34.86	S:Seven Seas Imports	S:90 Wadhurst Rd.	S:London	~N~	S:OX15 4NB	S:UK
I:10390	S:ERNSH	I:6	T:1996-12-23T00:00:00	T:1997-01-20T00:00:00	T:1996-12-26T00:00:00	I:1	F:126.38	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10392	S:PICCO	I:2	T:1996-12-24T00:00:00	T:1997-01-21T00:00:00	T:1997-01-01T00:00:00	I:3	F:122.46	S:Piccolo und mehr	S:Geislweg 14	S:Salzburg	~N~	S:5020	S:Austria
I:10397	S:PRINI	I:5	T:1996-12-27T00:00:00	T:1997-01-24T00:00:00	T:1997-01-02T00:00:00	I:1	F:60.26	S:Princesa Isabel Vinhos	S:Estrada da saúde n. 58	S:Lisboa	~N~	S:1756	S:Portugal
I:10399	S:VAFFE	I:8	T:1996-12-31T00:00:00	T:1997-01-14T00:00:00	T:1997-01-08T00:00:00	I:3	F:27.36	S:Vaffeljernet	S:Smagsloget 45	S:Århus	~N~	S:8200	S:Denmark
I:10400	S:EASTC	I:1	T:1997-01-01T00:00:00	T:1997-01-29T00:00:00	T:1997-01-16T00:00:00	I:3	F:83.93	S:Eastern Connection	S:35 King George	S:London	~N~	S:WX3 6FW	S:UK
I:10402	S:ERNSH	I:8	T:1997-01-02T00:00:00	T:1997-02-13T00:00:00	T:1997-01-10T00:00:00	I:2	F:67.88	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10403	S:ERNSH	I:4	T:1997-01-03T00:00:00	T:1997-01-31T00:00:00	T:1997-01-09T00:00:00	I:3	F:73.79	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10404	S:MAGAA	I:2	T:1997-01-03T00:00:00	T:1997-01-31T00:00:00	T:1997-01-08T00:00:00	I:1	F:155.97	S:Magazzini Alimentari Riuniti	S:Via Ludovico il Moro 22	S:Bergamo	~N~	S:24100	S:Italy
I:10409	S:OCEAN	I:3	T:1997-01-09T00:00:00	T:1997-02-06T00:00:00	T:1997-01-14T00:00:00	I:1	F:29.83	S:Océano Atlántico Ltda.	S:Ing. Gustavo Moncada 8585 Piso 20-A	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10412	S:WARTH	I:8	T:1997-01-13T00:00:00	T:1997-02-10T00:00:00	T:1997-01-15T00:00:00	I:2	F:3.77	S:Wartian Herkku	S:Torikatu 38	S:Oulu	~N~	S:90110	S:Finland
I:10416	S:WARTH	I:8	T:1997-01-16T00:00:00	T:1997-02-13T00:00:00	T:1997-01-27T00:00:00	I:3	F:22.72	S:Wartian Herkku	S:Torikatu 38	S:Oulu	~N~	S:90110	S:Finland
I:10417	S:SIMOB	I:4	T:1997-01-16T00:00:00	T:1997-02-13T00:00:00	T:1997-01-28T00:00:00	I:3	F:70.29	S:Simons bistro	S:Vinbæltet 34	S:Kobenhavn	~N~	S:1734	S:Denmark
I:10419	S:RICSU	I:4	T:1997-01-20T00:00:00	T:1997-02-17T00:00:00	T:1997-01-30T00:00:00	I:2	F:137.35	S:Richter Supermarkt	S:Starenweg 5	S:Genève	~N~	S:1204	S:Switzerland
I:10422	S:FRANS	I:2	T:1997-01-22T00:00:00	T:1997-02-19T00:00:00	T:1997-01-31T00:00:00	I:1	F:3.02	S:Franchi S.p.A.	S:Via Monte Bianco 34	S:Torino	~N~	S:10100	S:Italy
I:10426	S:GALED	I:4	T:1997-01-27T00:00:00	T:1997-02-24T00:00:00	T:1997-02-06T00:00:00	I:1	F:18.69	S:Galería del gastronómo	S:Rambla de Cataluña, 23	S:Barcelona	~N~	S:8022	S:Spain
I:10427	S:PICCO	I:4	T:1997-01-27T00:00:00	T:1997-02-24T00:00:00	T:1997-03-03T00:00:00	I:2	F:31.29	S:Piccolo und mehr	S:Geislweg 14	S:Salzburg	~N~	S:5020	S:Austria
I:10428	S:REGGC	I:7	T:1997-01-28T00:00:00	T:1997-02-25T00:00:00	T:1997-02-04T00:00:00	I:1	F:11.09	S:Reggiani Caseifici	S:Strada Provinciale 124	S:Reggio Emilia	~N~	S:42100	S:Italy
I:10430	S:ERNSH	I:4	T:1997-01-30T00:00:00	T:1997-02-13T00:00:00	T:1997-02-03T00:00:00	I:1	F:458.78	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10433	S:PRINI	I:3	T:1997-02-03T00:00:00	T:1997-03-03T00:00:00	T:1997-03-04T00:00:00	I:3	F:73.83	S:Princesa Isabel Vinhos	S:Estrada da saúde n. 58	S:Lisboa	~N~	S:1756	S:Portugal
I:10434	S:FOLKO	I:3	T:1997-02-03T00:00:00	T:1997-03-03T00:00:00	T:1997-02-13T00:00:00	I:2	F:17.92	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10435	S:CONSH	I:8	T:1997-02-04T00:00:00	T:1997-03-18T00:00:00	T:1997-02-07T00:00:00	I:2	F:9.21	S:Consolidated Holdings	S:Berkeley Gardens 12  Brewery	S:London	~N~	S:WX1 6LT	S:UK
I:10437	S:WARTH	I:8	T:1997-02-05T00:00:00	T:1997-03-05T00:00:00	T:1997-02-12T00:00:00	I:1	F:19.97	S:Wartian Herkku	S:Torikatu 38	S:Oulu	~N~	S:90110	S:Finland
I:10442	S:ERNSH	I:3	T:1997-02-11T00:00:00	T:1997-03-11T00:00:00	T:1997-02-18T00:00:00	I:2	F:47.94	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10443	S:REGGC	I:8	T:1997-02-12T00:00:00	T:1997-03-12T00:00:00	T:1997-02-14T00:00:00	I:1	F:13.95	S:Reggiani Caseifici	S:Strada Provinciale 124	S:Reggio Emilia	~N~	S:42100	S:Italy
I:10444	S:BERGS	I:3	T:1997-02-12T00:00:00	T:1997-03-12T00:00:00	T:1997-02-21T00:00:00	I:3	F:3.5	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10445	S:BERGS	I:3	T:1997-02-13T00:00:00	T:1997-03-13T00:00:00	T:1997-02-20T00:00:00	I:1	F:9.3	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10448	S:RANCH	I:4	T:1997-02-17T00:00:00	T:1997-03-17T00:00:00	T:1997-02-24T00:00:00	I:2	F:38.82	S:Rancho grande	S:Av. del Libertador 900	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10455	S:WARTH	I:8	T:1997-02-24T00:00:00	T:1997-04-07T00:00:00	T:1997-03-03T00:00:00	I:2	F:180.45	S:Wartian Herkku	S:Torikatu 38	S:Oulu	~N~	S:90110	S:Finland
I:10458	S:SUPRD	I:7	T:1997-02-26T00:00:00	T:1997-03-26T00:00:00	T:1997-03-04T00:00:00	I:3	F:147.06	S:Suprêmes délices	S:Boulevard Tirou, 255	S:Charleroi	~N~	S:B-6000	S:Belgium
I:10460	S:FOLKO	I:8	T:1997-02-28T00:00:00	T:1997-03-28T00:00:00	T:1997-03-03T00:00:00	I:1	F:16.27	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10462	S:CONSH	I:2	T:1997-03-03T00:00:00	T:1997-03-31T00:00:00	T:1997-03-18T00:00:00	I:1	F:6.17	S:Consolidated Holdings	S:Berkeley Gardens 12  Brewery	S:London	~N~	S:WX1 6LT	S:UK
I:10463	S:SUPRD	I:5	T:1997-03-04T00:00:00	T:1997-04-01T00:00:00	T:1997-03-06T00:00:00	I:3	F:14.78	S:Suprêmes délices	S:Boulevard Tirou, 255	S:Charleroi	~N~	S:B-6000	S:Belgium
I:10464	S:FURIB	I:4	T:1997-03-04T00:00:00	T:1997-04-01T00:00:00	T:1997-03-14T00:00:00	I:2	F:89	S:Furia Bacalhau e Frutos do Mar	S:Jardim das rosas n. 32	S:Lisboa	~N~	S:1675	S:Portugal
I:10465	S:VAFFE	I:1	T:1997-03-05T00:00:00	T:1997-04-02T00:00:00	T:1997-03-14T00:00:00	I:3	F:145.04	S:Vaffeljernet	S:Smagsloget 45	S:Århus	~N~	S:8200	S:Denmark
I:10467	S:MAGAA	I:8	T:1997-03-06T00:00:00	T:1997-04-03T00:00:00	T:1997-03-11T00:00:00	I:2	F:4.93	S:Magazzini Alimentari Riuniti	S:Via Ludovico il Moro 22	S:Bergamo	~N~	S:24100	S:Italy
I:10471	S:BSBEV	I:2	T:1997-03-11T00:00:00	T:1997-04-08T00:00:00	T:1997-03-18T00:00:00	I:3	F:45.59	S:B's Beverages	S:Fauntleroy Circus	S:London	~N~	S:EC2 5NT	S:UK
I:10472	S:SEVES	I:8	T:1997-03-12T00:00:00	T:1997-04-09T00:00:00	T:1997-03-19T00:00:00	I:1	F:4.2	S:Seven Seas Imports	S:90 Wadhurst Rd.	S:London	~N~	S:OX15 4NB	S:UK
I:10474	S:PERIC	I:5	T:1997-03-13T00:00:00	T:1997-04-10T00:00:00	T:1997-03-21T00:00:00	I:2	F:83.49	S:Pericles Comidas clásicas	S:Calle Dr. Jorge Cash 321	S:México D.F.	~N~	S:05033	S:Mexico
I:10475	S:SUPRD	I:9	T:1997-03-14T00:00:00	T:1997-04-11T00:00:00	T:1997-04-04T00:00:00	I:1	F:68.52	S:Suprêmes délices	S:Boulevard Tirou, 255	S:Charleroi	~N~	S:B-6000	S:Belgium
I:10477	S:PRINI	I:5	T:1997-03-17T00:00:00	T:1997-04-14T00:00:00	T:1997-03-25T00:00:00	I:2	F:13.02	S:Princesa Isabel Vinhos	S:Estrada da saúde n. 58	S:Lisboa	~N~	S:1756	S:Portugal
I:10484	S:BSBEV	I:3	T:1997-03-24T00:00:00	T:1997-04-21T00:00:00	T:1997-04-01T00:00:00	I:3	F:6.88	S:B's Beverages	S:Fauntleroy Circus	S:London	~N~	S:EC2 5NT	S:UK
I:10489	S:PICCO	I:6	T:1997-03-28T00:00:00	T:1997-04-25T00:00:00	T:1997-04-09T00:00:00	I:2	F:5.29	S:Piccolo und mehr	S:Geislweg 14	S:Salzburg	~N~	S:5020	S:Austria
I:10491	S:FURIB	I:8	T:1997-03-31T00:00:00	T:1997-04-28T00:00:00	T:1997-04-08T00:00:00	I:3	F:16.96	S:Furia Bacalhau e Frutos do Mar	S:Jardim das rosas n. 32	S:Lisboa	~N~	S:1675	S:Portugal
I:10502	S:PERIC	I:2	T:1997-04-10T00:00:00	T:1997-05-08T00:00:00	T:1997-04-29T00:00:00	I:1	F:69.32	S:Pericles Comidas clásicas	S:Calle Dr. Jorge Cash 321	S:México D.F.	~N~	S:05033	S:Mexico
I:10507	S:ANTON	I:7	T:1997-04-15T00:00:00	T:1997-05-13T00:00:00	T:1997-04-22T00:00:00	I:1	F:47.45	S:Antonio Moreno Taquería	S:Mataderos  2312	S:México D.F.	~N~	S:05023	S:Mexico
I:10514	S:ERNSH	I:3	T:1997-04-22T00:00:00	T:1997-05-20T00:00:00	T:1997-05-16T00:00:00	I:2	F:789.95	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10517	S:NORTS	I:3	T:1997-04-24T00:00:00	T:1997-05-22T00:00:00	T:1997-04-29T00:00:00	I:3	F:32.07	S:North/South	S:South House 300 Queensbridge	S:London	~N~	S:SW7 1RZ	S:UK
I:10518	S:TORTU	I:4	T:1997-04-25T00:00:00	T:1997-05-09T00:00:00	T:1997-05-05T00:00:00	I:2	F:218.15	S:Tortuga Restaurante	S:Avda. Azteca 123	S:México D.F.	~N~	S:05033	S:Mexico
I:10519	S:CHOPS	I:6	T:1997-04-28T00:00:00	T:1997-05-26T00:00:00	T:1997-05-01T00:00:00	I:3	F:91.76	S:Chop-suey Chinese	S:Hauptstr. 31	S:Bern	~N~	S:3012	S:Switzerland
I:10520	S:SANTG	I:7	T:1997-04-29T00:00:00	T:1997-05-27T00:00:00	T:1997-05-01T00:00:00	I:1	F:13.37	S:Santé Gourmet	S:Erling Skakkes gate 78	S:Stavern	~N~	S:4110	S:Norway
I:10521	S:CACTU	I:8	T:1997-04-29T00:00:00	T:1997-05-27T00:00:00	T:1997-05-02T00:00:00	I:2	F:17.22	S:Cactus Comidas para llevar	S:Cerrito 333	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10523	S:SEVES	I:7	T:1997-05-01T00:00:00	T:1997-05-29T00:00:00	T:1997-05-30T00:00:00	I:2	F:77.63	S:Seven Seas Imports	S:90 Wadhurst Rd.	S:London	~N~	S:OX15 4NB	S:UK
I:10524	S:BERGS	I:1	T:1997-05-01T00:00:00	T:1997-05-29T00:00:00	T:1997-05-07T00:00:00	I:2	F:244.79	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10526	S:WARTH	I:4	T:1997-05-05T00:00:00	T:1997-06-02T00:00:00	T:1997-05-15T00:00:00	I:2	F:58.59	S:Wartian Herkku	S:Torikatu 38	S:Oulu	~N~	S:90110	S:Finland
I:10529	S:MAISD	I:5	T:1997-05-07T00:00:00	T:1997-06-04T00:00:00	T:1997-05-09T00:00:00	I:2	F:66.69	S:Maison Dewey	S:Rue Joseph-Bens 532	S:Bruxelles	~N~	S:B-1180	S:Belgium
I:10530	S:PICCO	I:3	T:1997-05-08T00:00:00	T:1997-06-05T00:00:00	T:1997-05-12T00:00:00	I:2	F:339.22	S:Piccolo und mehr	S:Geislweg 14	S:Salzburg	~N~	S:5020	S:Austria
I:10531	S:OCEAN	I:7	T:1997-05-08T00:00:00	T:1997-06-05T00:00:00	T:1997-05-19T00:00:00	I:1	F:8.12	S:Océano Atlántico Ltda.	S:Ing. Gustavo Moncada 8585 Piso 20-A	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10532	S:EASTC	I:7	T:1997-05-09T00:00:00	T:1997-06-06T00:00:00	T:1997-05-12T00:00:00	I:3	F:74.46	S:Eastern Connection	S:35 King George	S:London	~N~	S:WX3 6FW	S:UK
I:10533	S:FOLKO	I:8	T:1997-05-12T00:00:00	T:1997-06-09T00:00:00	T:1997-05-22T00:00:00	I:1	F:188.04	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10535	S:ANTON	I:4	T:1997-05-13T00:00:00	T:1997-06-10T00:00:00	T:1997-05-21T00:00:00	I:1	F:15.64	S:Antonio Moreno Taquería	S:Mataderos  2312	S:México D.F.	~N~	S:05023	S:Mexico
I:10537	S:RICSU	I:1	T:1997-05-14T00:00:00	T:1997-05-28T00:00:00	T:1997-05-19T00:00:00	I:1	F:78.85	S:Richter Supermarkt	S:Starenweg 5	S:Genève	~N~	S:1204	S:Switzerland
I:10538	S:BSBEV	I:9	T:1997-05-15T00:00:00	T:1997-06-12T00:00:00	T:1997-05-16T00:00:00	I:3	F:4.87	S:B's Beverages	S:Fauntleroy Circus	S:London	~N~	S:EC2 5NT	S:UK
I:10539	S:BSBEV	I:6	T:1997-05-16T00:00:00	T:1997-06-13T00:00:00	T:1997-05-23T00:00:00	I:3	F:12.36	S:B's Beverages	S:Fauntleroy Circus	S:London	~N~	S:EC2 5NT	S:UK
I:10547	S:SEVES	I:3	T:1997-05-23T00:00:00	T:1997-06-20T00:00:00	T:1997-06-02T00:00:00	I:2	F:178.43	S:Seven Seas Imports	S:90 Wadhurst Rd.	S:London	~N~	S:OX15 4NB	S:UK
I:10550	S:GODOS	I:7	T:1997-05-28T00:00:00	T:1997-06-25T00:00:00	T:1997-06-06T00:00:00	I:3	F:4.32	S:Godos Cocina Típica	S:C/ Romero, 33	S:Sevilla	~N~	S:41101	S:Spain
I:10551	S:FURIB	I:4	T:1997-05-28T00:00:00	T:1997-07-09T00:00:00	T:1997-06-06T00:00:00	I:3	F:72.95	S:Furia Bacalhau e Frutos do Mar	S:Jardim das rosas n. 32	S:Lisboa	~N~	S:1675	S:Portugal
I:10553	S:WARTH	I:2	T:1997-05-30T00:00:00	T:1997-06-27T00:00:00	T:1997-06-03T00:00:00	I:2	F:149.49	S:Wartian Herkku	S:Torikatu 38	S:Oulu	~N~	S:90110	S:Finland
I:10556	S:SIMOB	I:2	T:1997-06-03T00:00:00	T:1997-07-15T00:00:00	T:1997-06-13T00:00:00	I:1	F:9.8	S:Simons bistro	S:Vinbæltet 34	S:Kobenhavn	~N~	S:1734	S:Denmark
I:10561	S:FOLKO	I:2	T:1997-06-06T00:00:00	T:1997-07-04T00:00:00	T:1997-06-09T00:00:00	I:2	F:242.21	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10562	S:REGGC	I:1	T:1997-06-09T00:00:00	T:1997-07-07T00:00:00	T:1997-06-12T00:00:00	I:1	F:22.95	S:Reggiani Caseifici	S:Strada Provinciale 124	S:Reggio Emilia	~N~	S:42100	S:Italy
I:10568	S:GALED	I:3	T:1997-06-13T00:00:00	T:1997-07-11T00:00:00	T:1997-07-09T00:00:00	I:3	F:6.54	S:Galería del gastronómo	S:Rambla de Cataluña, 23	S:Barcelona	~N~	S:8022	S:Spain
I:10571	S:ERNSH	I:8	T:1997-06-17T00:00:00	T:1997-07-29T00:00:00	T:1997-07-04T00:00:00	I:3	F:26.06	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10572	S:BERGS	I:3	T:1997-06-18T00:00:00	T:1997-07-16T00:00:00	T:1997-06-25T00:00:00	I:2	F:116.43	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10573	S:ANTON	I:7	T:1997-06-19T00:00:00	T:1997-07-17T00:00:00	T:1997-06-20T00:00:00	I:3	F:84.84	S:Antonio Moreno Taquería	S:Mataderos  2312	S:México D.F.	~N~	S:05023	S:Mexico
I:10576	S:TORTU	I:3	T:1997-06-23T00:00:00	T:1997-07-07T00:00:00	T:1997-06-30T00:00:00	I:3	F:18.56	S:Tortuga Restaurante	S:Avda. Azteca 123	S:México D.F.	~N~	S:05033	S:Mexico
I:10578	S:BSBEV	I:4	T:1997-06-24T00:00:00	T:1997-07-22T00:00:00	T:1997-07-25T00:00:00	I:3	F:29.6	S:B's Beverages	S:Fauntleroy Circus	S:London	~N~	S:EC2 5NT	S:UK
I:10583	S:WARTH	I:2	T:1997-06-30T00:00:00	T:1997-07-28T00:00:00	T:1997-07-04T00:00:00	I:2	F:7.28	S:Wartian Herkku	S:Torikatu 38	S:Oulu	~N~	S:90110	S:Finland
I:10586	S:REGGC	I:9	T:1997-07-02T00:00:00	T:1997-07-30T00:00:00	T:1997-07-09T00:00:00	I:1	F:0.48	S:Reggiani Caseifici	S:Strada Provinciale 124	S:Reggio Emilia	~N~	S:42100	S:Italy
I:10591	S:VAFFE	I:1	T:1997-07-07T00:00:00	T:1997-07-21T00:00:00	T:1997-07-16T00:00:00	I:1	F:55.92	S:Vaffeljernet	S:Smagsloget 45	S:Århus	~N~	S:8200	S:Denmark
I:10595	S:ERNSH	I:2	T:1997-07-10T00:00:00	T:1997-08-07T00:00:00	T:1997-07-14T00:00:00	I:1	F:96.78	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10597	S:PICCO	I:7	T:1997-07-11T00:00:00	T:1997-08-08T00:00:00	T:1997-07-18T00:00:00	I:3	F:35.12	S:Piccolo und mehr	S:Geislweg 14	S:Salzburg	~N~	S:5020	S:Austria
I:10599	S:BSBEV	I:6	T:1997-07-15T00:00:00	T:1997-08-26T00:00:00	T:1997-07-21T00:00:00	I:3	F:29.98	S:B's Beverages	S:Fauntleroy Circus	S:London	~N~	S:EC2 5NT	S:UK
I:10602	S:VAFFE	I:8	T:1997-07-17T00:00:00	T:1997-08-14T00:00:00	T:1997-07-22T00:00:00	I:2	F:2.92	S:Vaffeljernet	S:Smagsloget 45	S:Århus	~N~	S:8200	S:Denmark
I:10604	S:FURIB	I:1	T:1997-07-18T00:00:00	T:1997-08-15T00:00:00	T:1997-07-29T00:00:00	I:1	F:7.46	S:Furia Bacalhau e Frutos do Mar	S:Jardim das rosas n. 32	S:Lisboa	~N~	S:1675	S:Portugal
I:10611	S:WOLZA	I:6	T:1997-07-25T00:00:00	T:1997-08-22T00:00:00	T:1997-08-01T00:00:00	I:2	F:80.65	S:Wolski Zajazd	S:ul. Filtrowa 68	S:Warszawa	~N~	S:01-012	S:Poland
I:10615	S:WILMK	I:2	T:1997-07-30T00:00:00	T:1997-08-27T00:00:00	T:1997-08-06T00:00:00	I:3	F:0.75	S:Wilman Kala	S:Keskuskatu 45	S:Helsinki	~N~	S:21240	S:Finland
I:10625	S:ANATR	I:3	T:1997-08-08T00:00:00	T:1997-09-05T00:00:00	T:1997-08-14T00:00:00	I:1	F:43.9	S:Ana Trujillo Emparedados y helados	S:Avda. de la Constitución 2222	S:México D.F.	~N~	S:05021	S:Mexico
I:10626	S:BERGS	I:1	T:1997-08-11T00:00:00	T:1997-09-08T00:00:00	T:1997-08-20T00:00:00	I:2	F:138.69	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10629	S:GODOS	I:4	T:1997-08-12T00:00:00	T:1997-09-09T00:00:00	T:1997-08-20T00:00:00	I:3	F:85.46	S:Godos Cocina Típica	S:C/ Romero, 33	S:Sevilla	~N~	S:41101	S:Spain
I:10633	S:ERNSH	I:7	T:1997-08-15T00:00:00	T:1997-09-12T00:00:00	T:1997-08-18T00:00:00	I:3	F:477.9	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10635	S:MAGAA	I:8	T:1997-08-18T00:00:00	T:1997-09-15T00:00:00	T:1997-08-21T00:00:00	I:3	F:47.46	S:Magazzini Alimentari Riuniti	S:Via Ludovico il Moro 22	S:Bergamo	~N~	S:24100	S:Italy
I:10636	S:WARTH	I:4	T:1997-08-19T00:00:00	T:1997-09-16T00:00:00	T:1997-08-26T00:00:00	I:1	F:1.15	S:Wartian Herkku	S:Torikatu 38	S:Oulu	~N~	S:90110	S:Finland
I:10639	S:SANTG	I:7	T:1997-08-20T00:00:00	T:1997-09-17T00:00:00	T:1997-08-27T00:00:00	I:3	F:38.64	S:Santé Gourmet	S:Erling Skakkes gate 78	S:Stavern	~N~	S:4110	S:Norway
I:10642	S:SIMOB	I:7	T:1997-08-22T00:00:00	T:1997-09-19T00:00:00	T:1997-09-05T00:00:00	I:3	F:41.89	S:Simons bistro	S:Vinbæltet 34	S:Kobenhavn	~N~	S:1734	S:Denmark
I:10649	S:MAISD	I:5	T:1997-08-28T00:00:00	T:1997-09-25T00:00:00	T:1997-08-29T00:00:00	I:3	F:6.2	S:Maison Dewey	S:Rue Joseph-Bens 532	S:Bruxelles	~N~	S:B-1180	S:Belgium
I:10654	S:BERGS	I:5	T:1997-09-02T00:00:00	T:1997-09-30T00:00:00	T:1997-09-11T00:00:00	I:1	F:55.26	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10655	S:REGGC	I:1	T:1997-09-03T00:00:00	T:1997-10-01T00:00:00	T:1997-09-11T00:00:00	I:2	F:4.41	S:Reggiani Caseifici	S:Strada Provinciale 124	S:Reggio Emilia	~N~	S:42100	S:Italy
I:10664	S:FURIB	I:1	T:1997-09-10T00:00:00	T:1997-10-08T00:00:00	T:1997-09-19T00:00:00	I:3	F:1.27	S:Furia Bacalhau e Frutos do Mar	S:Jardim das rosas n. 32	S:Lisboa	~N~	S:1675	S:Portugal
I:10666	S:RICSU	I:7	T:1997-09-12T00:00:00	T:1997-10-10T00:00:00	T:1997-09-22T00:00:00	I:2	F:232.42	S:Richter Supermarkt	S:Starenweg 5	S:Genève	~N~	S:1204	S:Switzerland
I:10667	S:ERNSH	I:7	T:1997-09-12T00:00:00	T:1997-10-10T00:00:00	T:1997-09-19T00:00:00	I:1	F:78.09	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
